cliente_id,recency,frequency,monetary,tiempo_cliente,productos_diferentes,canal_preferido,categoria_favorita,segmento
REGU_0009,53.54308603705692,8.6213259683581,832.4391019241797,12.854680615492711,9,Online,Accesorios,Regular
REGU_0010,39.89965356101405,4.534162863982127,943.3271962098703,10.632157330547209,9,Tienda,Smartphones,Regular
REGU_0011,30.283366915263187,6.50244773781284,1298.3636318811077,18.552745511488926,8,Tienda,Gaming,Regular
REGU_0012,21.30451514292735,5.985590103138511,1007.4103540974673,10.390252364674696,3,Tienda,Laptops,Regular
REGU_0013,33.950776054673824,5.8224794413317476,1187.398642841122,14.70292409363753,6,Online,Smartphones,Regular
REGU_0014,18.404780596198627,3.228644822643792,698.2566820495213,13.436420999913118,12,App,Laptops,Regular
REGU_0015,15.25288863149823,7.258317787858743,1241.145867800487,14.563719934085272,7,Tienda,Smartphones,Regular
REGU_0016,36.86359809778927,2.2484130405791256,1120.2964125310284,17.510096354984324,7,Tienda,Laptops,Regular
REGU_0017,27.70128191066289,5.544673441616785,1027.777497785799,5.551753539519236,11,Tienda,Accesorios,Regular
REGU_0018,28.465734095668154,2.7726681526341688,777.8529938408433,12.913539465939989,10,App,Accesorios,Regular
REGU_0019,10.219003444924155,5.042686371774738,430.54704503595076,13.398510977316791,5,App,Gaming,Regular
REGU_0020,28.183706800488906,3.7514589285546327,567.6629198716603,1.8201606620543664,11,Online,Accesorios,Regular
REGU_0021,49.13053669723503,4.681132058017148,819.7840837122859,7.096245913452792,6,Online,Laptops,Regular
REGU_0022,37.232160538389124,6.5908885039735505,493.3349957476941,15.705037398495184,7,Online,Smartphones,Regular
REGU_0023,45.48354202489436,4.954395850204252,1181.7167214379895,26.0211448464782,6,App,Smartphones,Regular
REGU_0024,40.08420319552586,6.17594637183387,846.3460625557568,19.720030713307455,5,Tienda,Smartphones,Regular
REGU_0025,30.24624692075214,3.8487325298488466,1140.9244289620117,20.63687005222778,6,Online,Gaming,Regular
REGU_0026,30.553998829908146,2.594371916500504,850.7904448138388,17.343748921576427,7,Online,Smartphones,Regular
REGU_0027,35.95707832279059,3.7111502868553683,898.4688731868397,18.801609376749287,13,Tienda,Laptops,Regular
REGU_0028,24.643581115004118,2.565600495978143,764.7016499342301,11.778590912757252,7,App,Accesorios,Regular
REGU_0029,48.75236172970478,3.83394277273114,1339.6972961242236,7.347692951283116,6,Online,Gaming,Regular
REGU_0030,56.55588711781622,6.195473274070428,1109.0388712598588,6.882333078007971,10,Tienda,Smartphones,Regular
REGU_0031,33.43115519944114,6.657412883346458,360.66644385013024,12.425257346864282,7,App,Accesorios,Regular
REGU_0032,28.428441457822565,4.328303672865996,736.3559549079188,6.801454405648554,9,Online,Accesorios,Regular
REGU_0033,32.89545852921571,5.7372584708701755,947.6778596080461,16.53490536343119,6,Tienda,Accesorios,Regular
REGU_0034,50.34348665661377,5.980440331980447,1118.8522797327603,14.336784278704375,9,App,Accesorios,Regular
REGU_0035,48.1676022505245,2.6515279525916053,198.09191507656067,17.855897031096042,8,Tienda,Smartphones,Regular
REGU_0036,55.28028614501532,4.421926398405983,810.447866792045,14.089627649540368,6,Online,Smartphones,Regular
REGU_0037,31.154449402884275,5.037145307143704,865.1907581850946,6.787233231834394,12,Tienda,Laptops,Regular
REGU_0038,28.61732770997892,4.6013602719306625,739.3008494395347,16.93077344079908,4,Online,Gaming,Regular
REGU_0039,52.43930571251053,4.882654011412224,489.52555676053566,19.460337998658602,5,Tienda,Gaming,Regular
REGU_0040,49.607301078686774,5.06811675967646,1006.2638473024023,12.714200182242752,8,Tienda,Smartphones,Regular
REGU_0041,44.11417864983329,4.562362051612194,935.0434641175241,17.46780102167146,6,Online,Smartphones,Regular
REGU_0042,35.94551621849415,5.251043680267554,1330.5743908361205,15.383671193582558,4,App,Accesorios,Regular
REGU_0043,38.14657678684226,4.08509555833001,986.270162377311,11.711063053522114,6,Online,Laptops,Regular
REGU_0044,16.7785560923949,4.866142000186367,1084.9136488134911,13.2424409905036,5,Tienda,Smartphones,Regular
REGU_0045,38.52378528635685,4.8991556567735195,665.7053060493599,10.535852013409603,9,Online,Gaming,Regular
REGU_0046,37.68544839869412,4.703051366554206,675.440280788416,14.155533383060396,9,Online,Laptops,Regular
REGU_0047,15.066999013193929,5.754878097124257,434.14921188013636,13.413247538787326,8,Online,Gaming,Regular
REGU_0048,29.602620752876668,5.22999299320577,1435.5474031734427,5.316023556338806,8,Online,Gaming,Regular
REGU_0049,57.30773233332104,6.473268480150032,1379.6017681621154,2.5382843603496763,4,Tienda,Laptops,Regular
REGU_0050,31.627936231639175,4.702900253712836,861.3607428257474,28.157202027132588,9,Online,Accesorios,Regular
REGU_0051,30.125090613565664,4.074753684316594,1093.9761092330841,14.252842569944553,9,Online,Gaming,Regular
REGU_0052,14.127176336759156,3.4212798845053807,1138.0812232568592,16.794448799734262,7,Online,Smartphones,Regular
REGU_0053,26.97985766183838,4.908386492971436,685.3898415895868,2.509694912535302,8,Tienda,Smartphones,Regular
REGU_0054,22.200126403306292,6.653563131005901,908.3806532629947,12.651016526869252,3,Tienda,Smartphones,Regular
REGU_0055,13.626099026412398,1.6542979713133112,1006.6710621236493,12.192211268346874,8,App,Accesorios,Regular
REGU_0056,64.57054929199064,5.490146716492263,1065.0791799700849,26.221125899680402,10,Online,Accesorios,Regular
REGU_0057,28.538462472529496,6.489394653943292,1223.6679090950693,6.456728764286876,7,Online,Accesorios,Regular
REGU_0058,21.843183625938664,6.641863730681488,1106.9261893704263,21.79450757369769,7,Tienda,Laptops,Regular
REGU_0059,29.465963215584573,6.13484701236971,601.3762327851846,20.269457761479416,5,Online,Gaming,Regular
REGU_0060,34.72373049877508,4.049856553704272,1116.232254976457,11.175141233107016,9,App,Smartphones,Regular
REGU_0061,45.422118405434055,2.066457639018507,1028.570688768259,14.062815123445692,10,Online,Gaming,Regular
REGU_0062,28.64268234988605,6.539384639406477,1083.4258002421595,28.461892938234854,7,Online,Laptops,Regular
REGU_0063,51.15972117721378,3.108182222221536,1443.2026886795225,17.07588301161536,9,Tienda,Laptops,Regular
REGU_0064,58.335127923164265,4.481797029289892,832.3191479490372,13.250270827425798,8,Tienda,Laptops,Regular
REGU_0065,36.58623763417864,4.827924313813131,728.406214840005,19.257386187778494,7,Online,Laptops,Regular
REGU_0066,24.148330238064098,4.85827652878327,1154.7009439343158,15.78978801390477,3,Online,Smartphones,Regular
REGU_0067,52.42541239019073,5.021223897448637,800.8971480077801,13.504091137862828,8,App,Accesorios,Regular
REGU_0068,39.8520257315673,3.6315575552258705,1168.8809017946533,18.4756994795218,6,Tienda,Laptops,Regular
REGU_0069,32.63611222142822,4.083827082371194,985.7127532480199,15.050089617497024,11,Online,Laptops,Regular
REGU_0070,30.32161251447838,2.4102184822048542,693.1005621468928,12.570525879373092,7,Tienda,Accesorios,Regular
REGU_0071,35.670367278133966,4.535525429017908,1236.5068937533538,1.0,5,App,Laptops,Regular
REGU_0072,29.117340895816525,3.4026000662627927,764.9206073131238,14.485879347600278,5,Tienda,Smartphones,Regular
REGU_0073,17.423637515672667,6.972221967266422,948.2190969479158,15.890870423847174,10,App,Laptops,Regular
REGU_0074,22.08793219833307,1.0,995.628999145339,17.89508053897218,7,Online,Smartphones,Regular
REGU_0075,37.37179163479408,5.60103775562856,1089.6566331886286,1.8889042272952867,7,Tienda,Accesorios,Regular
REGU_0076,32.85617457161366,2.2305901109748856,731.0270707126799,14.042850153837248,6,App,Gaming,Regular
REGU_0077,27.173438120833932,2.592357553934081,632.1472044564812,8.763536774849232,4,Tienda,Smartphones,Regular
REGU_0078,44.465419797527616,5.3946212025683336,709.4502626695838,16.62669647987496,4,Online,Smartphones,Regular
REGU_0079,27.699790823847948,5.888795460976642,1052.4090296709985,16.78486379633463,6,Online,Gaming,Regular
REGU_0080,37.79188645775543,9.839197488379552,1167.273821561331,9.772798668125965,2,Online,Gaming,Regular
REGU_0081,10.603991171959429,8.16852456422863,752.5289227082701,14.990471835056214,9,App,Gaming,Regular
REGU_0082,40.69560144817008,7.200744004476894,1022.3800523290881,10.495725467834081,9,App,Gaming,Regular
REGU_0083,32.169001648254515,4.389672133243438,816.3108322889192,16.474857278544107,8,App,Laptops,Regular
REGU_0084,22.895095455241176,4.807551508290203,1238.5873936913765,14.2362771609374,5,Tienda,Laptops,Regular
REGU_0085,34.70920599356369,6.803676871974608,676.1823702892989,1.0,10,Online,Smartphones,Regular
REGU_0086,37.635741923396544,4.53408962765064,899.816270499502,8.719353526947753,7,Online,Gaming,Regular
REGU_0087,31.84703902776195,2.60615904713883,765.2428354941918,18.261651690883397,6,Tienda,Accesorios,Regular
REGU_0088,50.89638445967661,4.766588107530589,708.0393412150966,17.803586411463783,7,Online,Accesorios,Regular
REGU_0089,34.248221334538144,5.361860372610094,971.1262864232157,18.98997274806118,7,Online,Accesorios,Regular
REGU_0090,36.342760453863185,5.154918729510414,1329.6560098641069,18.43208750223365,6,Tienda,Gaming,Regular
REGU_0091,43.227076955581,4.78752712098481,1241.592636417313,17.654878309820454,7,Tienda,Accesorios,Regular
REGU_0092,41.228746683259104,3.5337880445918963,1086.5320882983879,11.032517708323443,8,Tienda,Smartphones,Regular
REGU_0093,34.08954259177972,2.4729986341604198,997.7291310359277,14.818346959788292,2,Tienda,Gaming,Regular
REGU_0094,22.410482104892495,4.396293961415505,996.1363255848365,19.922776454820863,7,Online,Gaming,Regular
REGU_0095,46.92538657436527,7.060871577817174,736.9033084814741,17.376828053460052,7,Online,Smartphones,Regular
REGU_0096,34.63575053763621,6.191144562439166,1208.9341268573764,11.694216576729236,9,Tienda,Accesorios,Regular
REGU_0097,24.18205871727013,5.90505975942098,747.0195852230017,13.627438502255378,9,App,Gaming,Regular
REGU_0098,22.83958390890411,2.2466803838175267,1351.1268950413503,9.71198899607536,6,Online,Laptops,Regular
REGU_0099,34.100124570473355,3.713648638780784,824.4709550339887,9.963750707720193,6,Online,Laptops,Regular
REGU_0100,18.4426110608066,5.131669152213453,1178.7624956673474,14.569063320909455,13,Tienda,Smartphones,Regular
REGU_0101,53.34714793776488,5.548056383322971,720.7111271572379,18.34904049004669,11,Online,Gaming,Regular
REGU_0102,33.99013051254201,4.966425791912192,684.2066610651625,17.073164476206692,7,Tienda,Smartphones,Regular
REGU_0103,38.441289348591035,4.779192081971604,1091.2105896500307,23.178989030679077,6,Online,Smartphones,Regular
REGU_0104,48.66340485744543,3.2735141539841397,861.2634424482568,17.511456126911934,5,Online,Laptops,Regular
REGU_0105,13.45228192843982,4.504864712447844,1133.2072704554362,8.628839404616024,8,Tienda,Gaming,Regular
REGU_0106,39.98306994041296,4.207055762599734,465.92354841499923,5.186327375685597,12,App,Smartphones,Regular
REGU_0107,41.101826673768485,4.71693480726112,1008.1216546048418,19.50748266571366,6,Online,Laptops,Regular
REGU_0108,57.6245877921756,3.6079805484675895,1152.8470299792896,21.893357086517945,12,Online,Laptops,Regular
REGU_0109,43.512230173463806,5.029187383278325,915.3719388481938,12.880549788388237,10,Online,Laptops,Regular
REGU_0110,38.521771434487604,4.24038783754863,1275.7662450831106,12.416969073632186,6,Tienda,Accesorios,Regular
REGU_0111,14.198366023565743,5.332239960699249,971.6075472718856,12.879480922079505,10,Tienda,Accesorios,Regular
REGU_0112,43.85255456064493,3.3891241870313342,1424.0093737884847,14.379203962665905,12,Tienda,Gaming,Regular
REGU_0113,29.232224702141103,8.809072434174292,940.0264040620721,7.978802168692056,9,Online,Smartphones,Regular
REGU_0114,35.95796950259572,3.2528044773796476,975.487741851584,17.19151852384175,7,App,Gaming,Regular
REGU_0115,41.246022596923694,5.639154696475096,960.1535217413832,22.162930591126482,8,Online,Smartphones,Regular
REGU_0116,46.112914803676865,6.3555284626894295,894.7336158474184,11.69679308557945,8,Tienda,Gaming,Regular
REGU_0117,41.21722042435971,4.206198485282731,732.6782532528391,14.94566431482514,7,Tienda,Laptops,Regular
REGU_0118,40.277909684372986,2.3743883968287434,1008.5858097125748,19.77214538292976,8,Tienda,Smartphones,Regular
REGU_0119,37.62391168108757,4.330519227148483,899.840175293642,16.83755205270301,9,Online,Accesorios,Regular
REGU_0120,22.08227828027445,4.2808974294410085,1177.324306587305,22.63166364206347,9,Tienda,Laptops,Regular
REGU_0121,43.69225413518815,5.091734689903568,1140.0057356102584,13.029221144076013,4,Online,Smartphones,Regular
REGU_0122,18.87714219592527,4.479204110573214,1010.5617459829064,5.394496234335186,10,App,Smartphones,Regular
REGU_0123,18.226334258908437,6.803864757837841,994.9785923866042,19.189152676147405,11,Online,Laptops,Regular
REGU_0124,10.592712597338046,2.927922688171627,1421.4975839707051,7.165957877707989,7,Tienda,Smartphones,Regular
REGU_0125,25.81925200506889,6.754112348234693,785.3975162204148,17.312269930635633,5,App,Gaming,Regular
REGU_0126,47.836751482405575,5.099230061814877,1037.9415344535814,17.61903681543877,5,Online,Laptops,Regular
REGU_0127,27.307024801539736,5.98858151587013,1206.7236545644787,17.997887706226777,10,App,Smartphones,Regular
REGU_0128,24.22228546593755,3.772101950913797,778.3046415371097,9.175571005534794,4,Online,Gaming,Regular
REGU_0129,16.99438744660379,4.4799357006859974,1193.4615643149548,11.265758705039575,5,Online,Smartphones,Regular
REGU_0130,34.00139755719209,6.72438603454794,665.479759760872,13.624966344242743,12,Tienda,Accesorios,Regular
REGU_0131,15.685748203028247,3.9540362739514587,496.1145926186659,17.684878484718705,1,Online,Smartphones,Regular
REGU_0132,26.30976480869777,4.913471595653966,1354.4373276310523,22.799688511864105,7,Tienda,Gaming,Regular
REGU_0133,22.35397405562785,5.641721592729355,524.5244424954161,12.19331001778897,7,Tienda,Laptops,Regular
REGU_0134,37.32866079660506,6.63863300344154,516.2365986410177,10.341126645034151,6,Online,Laptops,Regular
REGU_0135,32.717109867041415,2.753829997091377,1290.8072437830626,13.481869635509995,6,Tienda,Smartphones,Regular
REGU_0136,26.83796717959729,5.01989696462596,1132.5892328002997,15.297260171088247,9,App,Gaming,Regular
REGU_0137,45.10756792416683,5.0347939678360625,1287.75393812175,7.4373551735056225,5,App,Accesorios,Regular
REGU_0138,29.046888516081104,6.320699541567351,315.6005310796678,15.964838513850891,10,Online,Smartphones,Regular
REGU_0139,12.28685386891938,5.467236288196685,653.0586900206183,13.01338373724319,8,Online,Gaming,Regular
REGU_0140,48.903324400900416,5.174843523862918,1480.2559003831109,13.858997102488948,8,Online,Smartphones,Regular
REGU_0141,19.229950890741954,6.190023985529088,1054.6432214977885,16.797679717589343,6,Online,Accesorios,Regular
REGU_0142,23.845603073060015,5.1084535440351955,1024.735696532829,16.274835010113467,11,Online,Smartphones,Regular
REGU_0143,11.249529689112041,4.596625707953298,946.9431036950186,22.936638270551086,7,Online,Accesorios,Regular
REGU_0144,38.82992213010691,4.698646241686442,932.4153875820322,10.508167560362182,14,Online,Laptops,Regular
REGU_0145,27.485304852362603,5.217423860308188,1251.9985099650967,3.771647808637521,10,Online,Smartphones,Regular
REGU_0146,28.931287964835946,6.765045489751536,1036.167379832309,17.022255993319785,10,Online,Accesorios,Regular
REGU_0147,20.125252567037126,2.745694086976416,763.5144683810997,11.69229278742354,7,Online,Gaming,Regular
REGU_0148,44.00301735168718,3.7254450536234103,1151.4787571357892,12.86288545902829,5,Online,Smartphones,Regular
REGU_0149,42.767992226161745,2.558171091567175,616.0608343733295,25.67813050586615,10,Tienda,Smartphones,Regular
REGU_0150,30.290275548590998,5.4769216359850725,1264.1422754317455,14.0000575828872,9,Online,Gaming,Regular
REGU_0151,29.636627269008017,5.506044599520299,842.8313007796736,15.464651170569937,6,Tienda,Smartphones,Regular
REGU_0152,37.3329224993914,6.535811993195006,701.1778333113012,3.389093280306854,5,App,Smartphones,Regular
REGU_0153,37.69300649532939,5.752686751666461,865.0387395389087,10.577535906696504,5,Online,Gaming,Regular
REGU_0154,33.234819773666956,2.0393524285763496,1038.3372316339376,25.336910851687243,7,Online,Accesorios,Regular
REGU_0155,42.91437763506966,7.64976770049145,1209.6515173022042,15.465791688498712,6,Online,Laptops,Regular
REGU_0156,54.00258691732326,5.244290125797485,1165.301764016508,18.70943875190407,8,Online,Accesorios,Regular
REGU_0157,31.166119153127973,5.814310022155507,968.7153265625072,21.59308963109737,8,App,Laptops,Regular
REGU_0158,25.203171820376976,6.400375655600412,1223.5293647710844,12.26711843876771,8,Online,Gaming,Regular
REGU_0159,14.23684723418786,7.000828618250859,1574.3537816049634,15.230031933681705,10,Online,Laptops,Regular
REGU_0160,33.98573229179453,2.184509906823371,1334.936389353611,13.184430693229558,8,Online,Accesorios,Regular
REGU_0161,28.478322712957482,4.435150067763483,1107.2937727626756,13.425623339684602,5,Online,Gaming,Regular
REGU_0162,42.27222966625978,4.495044375706918,705.3298171476617,13.189519748475902,8,Online,Accesorios,Regular
REGU_0163,33.39785452538791,5.215520667526597,1040.4404980259626,16.599048551199587,6,Tienda,Smartphones,Regular
REGU_0164,27.080283380126655,6.623244166265602,860.8375682004298,21.197888175804067,4,Online,Laptops,Regular
REGU_0165,36.63031308897988,4.921242397192022,913.7803595130283,15.215204354251938,7,Online,Smartphones,Regular
REGU_0166,50.640042394440684,5.165482044667532,968.9727596301937,18.113315969725733,11,Online,Smartphones,Regular
REGU_0167,46.59853100624735,3.9855002728336246,473.7660556455285,16.287665765644924,5,App,Laptops,Regular
REGU_0168,41.65242068969054,2.935077358888155,619.7432291453514,12.799568598736863,8,Online,Smartphones,Regular
REGU_0169,45.1897112711863,3.088221339038946,1119.685650429686,15.256927053121608,10,Online,Gaming,Regular
REGU_0170,23.469324373207538,5.795553591363787,1197.0054183789641,20.197394070626732,6,App,Accesorios,Regular
REGU_0171,48.238610864643896,7.162913602928901,1004.7409789639937,10.790891840659238,5,Online,Gaming,Regular
REGU_0172,41.64281926116349,5.676135517568539,1414.32905018629,21.228247821184866,5,Online,Laptops,Regular
REGU_0173,13.826621933233298,5.436510293695721,1028.410091851955,18.3301728669493,6,Tienda,Laptops,Regular
REGU_0174,28.567777054635332,4.686380122885689,915.8004400036593,10.760234717154823,7,Tienda,Accesorios,Regular
REGU_0175,24.118307287677688,7.358459384278666,724.7574953934362,2.6901014705504167,7,Online,Gaming,Regular
REGU_0176,35.87536854326939,6.834463505192502,882.8432070283526,22.502102188440745,12,Online,Accesorios,Regular
REGU_0177,18.30927042489475,4.276487637180895,914.2833536645051,6.554437730145775,10,App,Smartphones,Regular
REGU_0178,55.34575555260574,6.056113156892237,895.1533409176493,15.098509683165656,3,Tienda,Smartphones,Regular
REGU_0179,25.581485043708483,7.659037491349873,975.258371995699,17.34789448449196,6,Online,Smartphones,Regular
REGU_0180,37.05759360025771,1.1467986804986463,789.3746541598124,18.41864556110287,10,Tienda,Smartphones,Regular
REGU_0181,36.235008686278846,1.5289339009998422,1368.3604714057462,17.208733681887786,7,Online,Accesorios,Regular
REGU_0182,28.589648873373058,1.0,1045.9122862296924,16.89490345261013,10,Tienda,Gaming,Regular
REGU_0183,29.652196363640066,8.080728035129894,746.8635574695036,25.52648714729156,11,App,Laptops,Regular
REGU_0184,52.68574800399056,6.308095560399914,769.3286583496633,6.698047665526795,11,App,Smartphones,Regular
REGU_0185,40.983257821846756,6.130603455767672,1184.68090405954,8.884305927952884,8,Online,Accesorios,Regular
REGU_0186,28.238222232902686,4.95026700042501,831.7067694661664,15.729357825758377,9,Online,Smartphones,Regular
REGU_0187,34.095041829125606,7.488410455147347,541.105243295938,19.8397275657047,5,Online,Smartphones,Regular
REGU_0188,20.73799001510558,4.104445189360992,1126.2368123982824,21.435460518952375,5,Tienda,Gaming,Regular
REGU_0189,44.84278877967181,6.225959305607489,1188.521275539157,21.09240107435843,7,Tienda,Laptops,Regular
REGU_0190,31.437529047711127,6.762535372941258,787.6110750367786,17.6438126359167,11,Tienda,Laptops,Regular
REGU_0191,44.14006623554002,6.238931233430096,668.6837775480851,9.532338567701636,9,Online,Smartphones,Regular
REGU_0192,56.706336534715334,5.841154023522751,800.2768158461587,20.54325806253129,2,Online,Smartphones,Regular
REGU_0193,19.437993833984322,4.014182437683365,758.5636703234359,14.527908689319762,7,Tienda,Smartphones,Regular
REGU_0194,55.236361732903056,4.043864130678909,1294.6041970039764,14.160972276267668,9,Tienda,Gaming,Regular
REGU_0195,24.2557475160896,6.594280539549825,1534.456936347075,10.696215991490902,6,Online,Smartphones,Regular
REGU_0196,57.546160511977455,6.080120978223436,975.7504040509028,17.3143643805662,3,App,Smartphones,Regular
REGU_0197,49.06172171928614,7.247146450231677,745.961252742989,7.72472697454724,7,Online,Accesorios,Regular
REGU_0198,30.238027593565853,7.371387864420145,996.2669576129903,18.0220658128184,9,App,Laptops,Regular
REGU_0199,50.48657870921549,6.2977348251803935,827.7519276053812,11.921312708953968,4,Online,Smartphones,Regular
REGU_0200,49.64768838430595,5.034324316018854,830.1785026339026,7.629307822840864,8,App,Laptops,Regular
REGU_0201,53.95325470033831,4.082360540743123,1233.9869614859554,14.230011674010841,6,App,Accesorios,Regular
REGU_0202,21.677997695327875,5.921503826941178,334.23402503843704,10.992022161231318,7,App,Smartphones,Regular
REGU_0203,47.99599926220242,3.3854282188969123,781.5524735851309,19.787685816398838,5,Online,Gaming,Regular
REGU_0204,35.48670121846222,4.605342843462189,527.8587586381318,8.417854972319294,10,Online,Laptops,Regular
REGU_0205,30.206414114325767,5.1937812099975655,934.181510025771,11.70125679373017,7,Online,Smartphones,Regular
REGU_0206,30.77951412343652,4.720863532576341,911.8928795884156,24.321852784577064,9,Online,Gaming,Regular
REGU_0207,29.52203241837966,6.926655579166075,1210.9613605431675,14.89327348913793,3,Online,Smartphones,Regular
REGU_0208,19.095603395899737,1.1057353633330158,750.4932794761676,16.461739036728765,6,Tienda,Gaming,Regular
REGU_0209,39.71737587269641,4.393167623662406,1076.3027560214225,22.03185202508247,6,Online,Laptops,Regular
REGU_0210,21.007209488746454,5.890143333272806,1106.8228003213658,20.558492678220535,9,Tienda,Gaming,Regular
REGU_0211,25.706460272908277,4.4205432522831405,1547.9799830298793,11.163095967788458,2,Online,Laptops,Regular
REGU_0212,32.67757416084156,4.814203837734776,683.9474615399816,6.1714490652498935,6,Online,Smartphones,Regular
REGU_0213,32.10283322330008,7.200173835348464,1076.3894633037519,17.181178524005276,5,Online,Gaming,Regular
REGU_0214,47.3771652559472,3.435504463765186,725.9926964235001,20.36778679016456,6,Tienda,Laptops,Regular
REGU_0215,32.77882820694538,6.818193806350229,640.1029968687429,18.039201693675043,13,Tienda,Laptops,Regular
REGU_0216,36.81478145847823,4.09897090778366,1260.5931407319636,12.425743671394478,10,Tienda,Smartphones,Regular
REGU_0217,33.27608564123458,4.752379152495431,957.9398641453627,15.37836770306693,9,App,Smartphones,Regular
REGU_0218,28.858370407937926,5.845876104657226,819.5866465735871,13.17385293142754,9,Tienda,Laptops,Regular
REGU_0219,38.773409867487885,3.9836113553323225,1048.933865616262,15.705777073455975,9,Online,Laptops,Regular
REGU_0220,31.293650931240887,4.290589035607364,1099.6547184785986,18.497867514259443,10,Online,Gaming,Regular
REGU_0221,46.67493284441885,3.613671554029977,782.9327500389712,12.375935831588553,6,Online,Laptops,Regular
REGU_0222,67.21587606867182,6.210754273689833,683.4528635158044,28.196544345810892,9,Tienda,Smartphones,Regular
REGU_0223,32.20283694755421,5.822189493090935,1006.9417503512179,6.755120810543485,10,Online,Smartphones,Regular
REGU_0224,53.39604740872328,6.819106271393645,793.6972427377152,11.375333992989324,7,Online,Smartphones,Regular
REGU_0225,29.723600588770296,4.106865195685937,958.5023137152693,18.67860655509444,8,Tienda,Accesorios,Regular
REGU_0226,51.91014072323106,4.2688576812350965,1108.0399548410276,14.541846032224216,14,Online,Accesorios,Regular
REGU_0227,43.318611219904454,1.9584840924937268,728.4899382554057,13.337103100750625,8,Tienda,Gaming,Regular
REGU_0228,49.22023565542894,3.094536909674667,863.6566886196623,23.513223346860997,8,Online,Gaming,Regular
REGU_0229,30.005477433924938,5.905221515452305,962.3312091748898,16.04331741624957,4,App,Accesorios,Regular
REGU_0230,54.762201040301406,7.27831653324473,1287.6902733497966,14.57479177870581,6,Online,Smartphones,Regular
REGU_0231,30.822111238192242,4.887610165822328,857.8451585535751,19.035232083033435,4,Tienda,Laptops,Regular
REGU_0232,52.2152647915527,4.523198829942499,961.6099319854901,10.475926080941438,7,Online,Smartphones,Regular
REGU_0233,28.800629614878705,3.4651201649366232,1020.0113356743511,1.6271643592292957,5,App,Accesorios,Regular
REGU_0234,41.68219282323295,1.9515186135019098,717.1184878025929,18.410688331694875,7,Tienda,Smartphones,Regular
REGU_0235,43.35363490363482,4.911097966099488,202.65174470919658,9.550782074897622,9,Tienda,Laptops,Regular
REGU_0236,54.23492277288362,4.905719754364483,834.353631983375,20.073783120016014,7,Tienda,Gaming,Regular
REGU_0237,52.17382541314089,4.609945624729333,729.9970045773091,16.345904601275798,7,Tienda,Gaming,Regular
REGU_0238,19.643380580376395,3.2626099042236714,777.8624881040957,15.692278375971696,11,Tienda,Gaming,Regular
REGU_0239,48.51617038921973,4.763867999339883,949.6830366281258,18.004691903558633,5,Online,Accesorios,Regular
REGU_0240,35.051140006629055,4.8632123795394335,1133.5169779639657,18.82676919708025,11,Tienda,Smartphones,Regular
REGU_0241,25.875636305406434,4.409582626950485,1045.6083289231337,8.439183994022411,5,Tienda,Accesorios,Regular
REGU_0242,36.265055352390334,4.726221395572752,965.6770934756306,11.735368780493362,8,Tienda,Smartphones,Regular
REGU_0243,19.76850673708275,7.304235159282418,922.1702878005499,16.49542867010553,9,Online,Laptops,Regular
REGU_0244,38.129907207612675,5.721118741334438,1014.1503695357621,25.066477034639256,6,Online,Smartphones,Regular
REGU_0245,35.36571696704755,3.654120490758115,786.7624610419798,12.251053201809833,9,Online,Accesorios,Regular
REGU_0246,43.27016570776263,5.263226293295455,1262.6613358371944,20.41008619582458,8,Online,Smartphones,Regular
REGU_0247,49.2930881977543,4.7797197181170485,395.05551313703734,8.001592476336569,4,Tienda,Accesorios,Regular
REGU_0248,39.15716073112205,5.135183533243589,895.2056853347581,10.96363912557609,9,App,Gaming,Regular
REGU_0249,39.000438215130536,1.26078425090697,825.2152621324086,20.98584013623927,6,Tienda,Accesorios,Regular
REGU_0250,18.727924259450013,3.6230579418970565,1154.4388773932978,8.947060615904405,8,App,Smartphones,Regular
REGU_0251,16.852424099792053,3.805438287365736,1114.9130746943124,12.886005726950682,4,Online,Accesorios,Regular
REGU_0252,27.000649004229775,4.524715565108565,1042.7685435808585,12.56559589415189,7,App,Smartphones,Regular
REGU_0253,38.48312966484259,1.770085891934551,712.06388167707,24.057484409358835,12,Online,Gaming,Regular
REGU_0254,61.656266980273145,5.265612562649072,1008.5550315156731,15.198426908738746,12,App,Accesorios,Regular
REGU_0255,53.46970814972781,7.358597315405491,879.4685557665222,21.15351452492235,6,Online,Accesorios,Regular
REGU_0256,22.907818093814626,4.998243235713179,709.1054915286322,1.4293161074476366,9,Online,Accesorios,Regular
REGU_0257,43.991390682553416,4.103781712963395,576.1146158754491,14.938507753459712,5,Online,Smartphones,Regular
REGU_0258,54.238774359470725,3.642222639276341,1402.3901893466725,9.91905834614851,5,Online,Laptops,Regular
REGU_0259,40.32077540763268,5.151965424831878,751.76711251503,27.304981129212905,9,Tienda,Laptops,Regular
REGU_0260,56.899996662190205,5.076662052315353,1079.585396619876,18.554945087634312,3,App,Gaming,Regular
REGU_0261,48.1375820267279,3.7910124034108765,818.3612167158245,8.388262826583523,8,Online,Gaming,Regular
REGU_0262,33.07775645201087,2.286162115388374,693.9517492055712,14.29773450258743,6,Tienda,Gaming,Regular
REGU_0263,37.76836782001322,3.7415473405337334,793.9788137406265,11.189792363061752,7,Tienda,Gaming,Regular
REGU_0264,24.862336613820034,3.7543865306454745,773.9392483775662,15.740321407247874,6,Tienda,Laptops,Regular
